Gene	gene_length	Zero_proportion
ENSDARG00000004301	1957	0.06921241050119331
ENSDARG00000004302	3102	0.18854415274463007
ENSDARG00000004305	1672	0.1431980906921241
ENSDARG00000004306	2122	0.057279236276849645
ENSDARG00000004307	1237	0.11694510739856802
ENSDARG00000004308	1782	0.031026252983293555
ENSDARG00000004311	1490	0.059665871121718374
ENSDARG00000004318	1653	0.06443914081145585
ENSDARG00000004322	6103	0.03341288782816229
ENSDARG00000004325	2090	0.07159904534606205
ENSDARG00000004328	1102	0.32935560859188545
ENSDARG00000004336	3102	0.05250596658711217
ENSDARG00000004343	3168	0.01909307875894988
ENSDARG00000004358	1958	0.21957040572792363
ENSDARG00000004363	6115	0.016706443914081145
ENSDARG00000004372	5982	0.026252983293556086
ENSDARG00000004377	4978	0.05250596658711217
ENSDARG00000004378	4404	0.03341288782816229
ENSDARG00000004386	3824	0.11933174224343675
ENSDARG00000004392	1647	0.07398568019093078
ENSDARG00000004396	1810	0.11933174224343675
ENSDARG00000004402	2062	0.04295942720763723
ENSDARG00000004405	2586	0.06443914081145585
ENSDARG00000004406	2579	0.021479713603818614
ENSDARG00000004415	7466	0.011933174224343675
ENSDARG00000004427	630	0.026252983293556086
ENSDARG00000004433	2634	0.07875894988066826
ENSDARG00000004436	1894	0.0405727923627685
ENSDARG00000004445	7623	0.02386634844868735
ENSDARG00000004447	2250	0.0883054892601432
ENSDARG00000004451	1686	0.059665871121718374
ENSDARG00000004452	3244	0.014319809069212411
ENSDARG00000004455	2337	0.021479713603818614
ENSDARG00000004459	1161	0.324582338902148
ENSDARG00000004460	1764	0.031026252983293555
ENSDARG00000004470	5968	0.016706443914081145
ENSDARG00000004472	2764	0.045346062052505964
ENSDARG00000004473	2280	0.25059665871121717
ENSDARG00000004492	1080	0.05250596658711217
ENSDARG00000004497	1762	0.10739856801909307
ENSDARG00000004498	1396	0.43914081145584727
ENSDARG00000004502	1869	0.06921241050119331
ENSDARG00000004517	2680	0.02386634844868735
ENSDARG00000004525	2859	0.02386634844868735
ENSDARG00000004527	785	0.03341288782816229
ENSDARG00000004529	2616	0.08353221957040573
ENSDARG00000004537	13970	0.021479713603818614
ENSDARG00000004539	2373	0.09307875894988067
ENSDARG00000004561	1964	0.35083532219570407
ENSDARG00000004574	3527	0.05250596658711217
ENSDARG00000004576	3297	0.045346062052505964
ENSDARG00000004577	1165	0.23627684964200477
ENSDARG00000004580	1761	0.2863961813842482
ENSDARG00000004581	4360	0.014319809069212411
ENSDARG00000004586	3114	0.29594272076372313
ENSDARG00000004587	2264	0.02386634844868735
ENSDARG00000004588	3261	0.021479713603818614
ENSDARG00000004592	3156	0.13126491646778043
ENSDARG00000004594	6146	0.026252983293556086
ENSDARG00000004597	4695	0.1766109785202864
ENSDARG00000004598	3124	0.06682577565632458
ENSDARG00000004616	2132	0.050119331742243436
ENSDARG00000004618	2149	0.026252983293556086
ENSDARG00000004621	4527	0.03341288782816229
ENSDARG00000004627	4563	0.01909307875894988
ENSDARG00000004632	2335	0.03341288782816229
ENSDARG00000004633	1694	0.39618138424821003
ENSDARG00000004634	2537	0.03818615751789976
ENSDARG00000004635	7150	0.01909307875894988
ENSDARG00000004636	4278	0.021479713603818614
ENSDARG00000004643	4850	0.10023866348448687
ENSDARG00000004647	2498	0.057279236276849645
ENSDARG00000004648	918	0.5393794749403341
ENSDARG00000004658	2135	0.10739856801909307
ENSDARG00000004672	8799	0.026252983293556086
ENSDARG00000004680	1533	0.01909307875894988
ENSDARG00000004687	1781	0.06205250596658711
ENSDARG00000004692	2323	0.028639618138424822
ENSDARG00000004695	2363	0.19809069212410502
ENSDARG00000004696	2093	0.03818615751789976
ENSDARG00000004697	2729	0.031026252983293555
ENSDARG00000004702	1001	0.081145584725537
ENSDARG00000004706	1622	0.02386634844868735
ENSDARG00000004712	6172	0.02386634844868735
ENSDARG00000004713	872	0.0405727923627685
ENSDARG00000004714	6495	0.021479713603818614
ENSDARG00000004721	2097	0.23389021479713604
ENSDARG00000004724	2108	0.07637231503579953
ENSDARG00000004726	3843	0.026252983293556086
ENSDARG00000004735	4447	0.011933174224343675
ENSDARG00000004745	2673	0.06921241050119331
ENSDARG00000004748	4748	0.021479713603818614
ENSDARG00000004753	3594	0.2315035799522673
ENSDARG00000004754	3219	0.01909307875894988
ENSDARG00000004757	2192	0.011933174224343675
ENSDARG00000004763	1765	0.38902147971360385
ENSDARG00000004771	2190	0.03818615751789976
ENSDARG00000004774	2917	0.021479713603818614
ENSDARG00000004782	8112	0.03579952267303103
ENSDARG00000004785	2009	0.02386634844868735
ENSDARG00000004789	10386	0.18377088305489261
ENSDARG00000004794	3370	0.10501193317422435
ENSDARG00000004796	6604	0.016706443914081145
ENSDARG00000004806	1646	0.031026252983293555
ENSDARG00000004823	1725	0.29594272076372313
ENSDARG00000004830	2472	0.02386634844868735
ENSDARG00000004836	5521	0.026252983293556086
ENSDARG00000004840	2448	0.028639618138424822
ENSDARG00000004843	6663	0.011933174224343675
ENSDARG00000004851	5192	0.050119331742243436
ENSDARG00000004861	1991	0.1026252983293556
ENSDARG00000004864	1219	0.5441527446300716
ENSDARG00000004866	2628	0.026252983293556086
ENSDARG00000004869	1436	0.2315035799522673
ENSDARG00000004870	3182	0.016706443914081145
ENSDARG00000004871	4221	0.3627684964200477
ENSDARG00000004874	2543	0.05489260143198091
ENSDARG00000004875	2661	0.05489260143198091
ENSDARG00000004877	5319	0.028639618138424822
ENSDARG00000004880	3790	0.026252983293556086
ENSDARG00000004889	1286	0.0405727923627685
ENSDARG00000004891	2212	0.028639618138424822
ENSDARG00000004898	1259	0.3341288782816229
ENSDARG00000004904	2593	0.24105011933174225
ENSDARG00000004906	3145	0.016706443914081145
ENSDARG00000004925	2619	0.03341288782816229
ENSDARG00000004930	7151	0.028639618138424822
ENSDARG00000004931	2960	0.22911694510739858
ENSDARG00000004932	4367	0.045346062052505964
ENSDARG00000004937	2345	0.031026252983293555
ENSDARG00000004939	2226	0.028639618138424822
ENSDARG00000004948	4209	0.007159904534606206
ENSDARG00000004952	1623	0.30071599045346065
ENSDARG00000004953	2291	0.24821002386634844
ENSDARG00000004954	4227	0.07159904534606205
ENSDARG00000004956	1196	0.031026252983293555
ENSDARG00000004964	2381	0.0883054892601432
ENSDARG00000004979	2696	0.014319809069212411
ENSDARG00000004988	3509	0.03341288782816229
ENSDARG00000005002	4529	0.026252983293556086
ENSDARG00000005004	2363	0.16467780429594273
ENSDARG00000005010	808	0.1026252983293556
ENSDARG00000005015	3406	0.026252983293556086
ENSDARG00000005023	2235	0.05489260143198091
ENSDARG00000005026	12103	0.016706443914081145
ENSDARG00000005034	2056	0.06205250596658711
ENSDARG00000005049	1412	0.059665871121718374
ENSDARG00000005050	1771	0.3747016706443914
ENSDARG00000005057	2287	0.03341288782816229
ENSDARG00000005058	5618	0.026252983293556086
ENSDARG00000005078	2937	0.02386634844868735
ENSDARG00000005085	2050	0.0405727923627685
ENSDARG00000005092	3799	0.0405727923627685
ENSDARG00000005095	2660	0.14081145584725538
ENSDARG00000005098	3305	0.028639618138424822
ENSDARG00000005104	3796	0.021479713603818614
ENSDARG00000005108	3018	0.045346062052505964
ENSDARG00000005112	3663	0.11694510739856802
ENSDARG00000005115	3325	0.016706443914081145
ENSDARG00000005122	5931	0.02386634844868735
ENSDARG00000005126	3149	0.13126491646778043
ENSDARG00000005128	1122	0.03341288782816229
ENSDARG00000005134	5914	0.01909307875894988
ENSDARG00000005139	2949	0.0954653937947494
ENSDARG00000005141	5850	0.050119331742243436
ENSDARG00000005150	2126	0.21957040572792363
ENSDARG00000005154	1269	0.15274463007159905
ENSDARG00000005159	2531	0.11933174224343675
ENSDARG00000005162	6957	0.014319809069212411
ENSDARG00000005163	4414	0.045346062052505964
ENSDARG00000005172	807	0.031026252983293555
ENSDARG00000005176	1345	0.14558472553699284
ENSDARG00000005179	4025	0.031026252983293555
ENSDARG00000005185	2250	0.0405727923627685
ENSDARG00000005186	5629	0.021479713603818614
ENSDARG00000005191	1922	0.014319809069212411
ENSDARG00000005210	3836	0.0405727923627685
ENSDARG00000005216	3421	0.09785202863961814
ENSDARG00000005218	2302	0.06443914081145585
ENSDARG00000005220	1278	0.02386634844868735
ENSDARG00000005221	2252	0.10501193317422435
ENSDARG00000005230	1045	0.021479713603818614
ENSDARG00000005232	2367	0.08353221957040573
ENSDARG00000005236	14407	0.01909307875894988
ENSDARG00000005246	1890	0.03579952267303103
ENSDARG00000005251	1834	0.02386634844868735
ENSDARG00000005254	2422	0.01909307875894988
ENSDARG00000005271	1100	0.18615751789976134
ENSDARG00000005274	2434	0.04295942720763723
ENSDARG00000005284	1903	0.09785202863961814
ENSDARG00000005314	1011	0.4797136038186158
ENSDARG00000005315	4055	0.014319809069212411
ENSDARG00000005318	2962	0.028639618138424822
ENSDARG00000005320	1472	0.22673031026252982
ENSDARG00000005327	1847	0.2315035799522673
ENSDARG00000005332	1762	0.15513126491646778
ENSDARG00000005335	2055	0.4081145584725537
ENSDARG00000005343	2875	0.11217183770883055
ENSDARG00000005350	6269	0.01909307875894988
ENSDARG00000005355	2246	0.03818615751789976
ENSDARG00000005356	3493	0.021479713603818614
ENSDARG00000005359	2111	0.021479713603818614
ENSDARG00000005364	4090	0.1360381861575179
ENSDARG00000005368	3597	0.028639618138424822
ENSDARG00000005371	2694	0.3198090692124105
ENSDARG00000005372	2611	0.13126491646778043
ENSDARG00000005374	5910	0.021479713603818614
ENSDARG00000005382	3133	0.021479713603818614
ENSDARG00000005392	2029	0.3126491646778043
ENSDARG00000005394	3186	0.045346062052505964
ENSDARG00000005397	6149	0.021479713603818614
ENSDARG00000005414	1419	0.13842482100238662
ENSDARG00000005416	6737	0.016706443914081145
ENSDARG00000005423	1774	0.028639618138424822
ENSDARG00000005425	1794	0.059665871121718374
ENSDARG00000005448	1655	0.03818615751789976
ENSDARG00000005451	2542	0.016706443914081145
ENSDARG00000005453	3951	0.06682577565632458
ENSDARG00000005454	3337	0.02386634844868735
ENSDARG00000005456	3378	0.02386634844868735
ENSDARG00000005458	3324	0.026252983293556086
ENSDARG00000005462	7976	0.014319809069212411
ENSDARG00000005463	2996	0.021479713603818614
ENSDARG00000005464	1741	0.03341288782816229
ENSDARG00000005468	3178	0.028639618138424822
ENSDARG00000005476	8267	0.03341288782816229
ENSDARG00000005479	15558	0.01909307875894988
ENSDARG00000005481	1553	0.0405727923627685
ENSDARG00000005482	10701	0.011933174224343675
ENSDARG00000005485	1422	0.17422434367541767
ENSDARG00000005500	5969	0.00954653937947494
ENSDARG00000005510	1610	0.5011933174224343
ENSDARG00000005513	6590	0.014319809069212411
ENSDARG00000005518	2201	0.15513126491646778
ENSDARG00000005522	2535	0.08353221957040573
ENSDARG00000005525	3536	0.028639618138424822
ENSDARG00000005526	2290	0.2744630071599045
ENSDARG00000005536	2123	0.02386634844868735
ENSDARG00000005540	5036	0.02386634844868735
ENSDARG00000005541	1883	0.09069212410501193
ENSDARG00000005544	2157	0.06443914081145585
ENSDARG00000005547	2611	0.045346062052505964
ENSDARG00000005549	3256	0.028639618138424822
ENSDARG00000005551	1865	0.01909307875894988
ENSDARG00000005559	2732	0.15990453460620524
ENSDARG00000005560	2482	0.021479713603818614
ENSDARG00000005561	2815	0.03818615751789976
ENSDARG00000005565	6278	0.016706443914081145
ENSDARG00000005574	1720	0.16706443914081145
ENSDARG00000005576	4109	0.01909307875894988
ENSDARG00000005578	1817	0.1360381861575179
ENSDARG00000005586	4184	0.050119331742243436
ENSDARG00000005590	6664	0.01909307875894988
ENSDARG00000005593	1867	0.04295942720763723
ENSDARG00000005595	5313	0.13126491646778043
ENSDARG00000005606	4637	0.02386634844868735
ENSDARG00000005612	2406	0.02386634844868735
ENSDARG00000005616	1779	0.46539379474940334
ENSDARG00000005619	2999	0.03818615751789976
ENSDARG00000005625	2577	0.026252983293556086
ENSDARG00000005626	1554	0.10023866348448687
ENSDARG00000005627	513	0.2840095465393795
ENSDARG00000005629	5723	0.021479713603818614
ENSDARG00000005640	1485	0.03579952267303103
ENSDARG00000005643	1722	0.03341288782816229
ENSDARG00000005645	7082	0.016706443914081145
ENSDARG00000005648	2099	0.2052505966587112
ENSDARG00000005651	3051	0.0405727923627685
ENSDARG00000005652	7969	0.014319809069212411
ENSDARG00000005670	4521	0.1288782816229117
ENSDARG00000005673	1353	0.059665871121718374
ENSDARG00000005675	2903	0.021479713603818614
ENSDARG00000005679	6150	0.011933174224343675
ENSDARG00000005690	6252	0.01909307875894988
ENSDARG00000005699	3355	0.031026252983293555
ENSDARG00000005704	3266	0.06443914081145585
ENSDARG00000005713	1394	0.06921241050119331
ENSDARG00000005716	2652	0.22673031026252982
ENSDARG00000005738	1617	0.021479713603818614
ENSDARG00000005739	2308	0.05489260143198091
ENSDARG00000005749	4872	0.2100238663484487
ENSDARG00000005754	8404	0.021479713603818614
ENSDARG00000005762	8308	0.03341288782816229
ENSDARG00000005772	1132	0.026252983293556086
ENSDARG00000005774	5959	0.014319809069212411
ENSDARG00000005775	6816	0.13842482100238662
ENSDARG00000005776	1578	0.5011933174224343
ENSDARG00000005780	1128	0.4033412887828162
ENSDARG00000005783	4470	0.18854415274463007
ENSDARG00000005786	1924	0.08353221957040573
ENSDARG00000005789	4508	0.03341288782816229
ENSDARG00000005791	2188	0.014319809069212411
ENSDARG00000005799	2287	0.0477326968973747
ENSDARG00000005800	5615	0.04295942720763723
ENSDARG00000005814	1881	0.49403341288782815
ENSDARG00000005821	3407	0.03818615751789976
ENSDARG00000005823	5848	0.021479713603818614
ENSDARG00000005827	1523	0.026252983293556086
ENSDARG00000005828	1744	0.08353221957040573
ENSDARG00000005834	2635	0.07159904534606205
ENSDARG00000005840	1981	0.02386634844868735
ENSDARG00000005841	3676	0.014319809069212411
ENSDARG00000005842	1719	0.04295942720763723
ENSDARG00000005846	2092	0.2529832935560859
ENSDARG00000005853	1238	0.2863961813842482
ENSDARG00000005861	8039	0.03818615751789976
ENSDARG00000005865	1911	0.4701670644391408
ENSDARG00000005867	6756	0.02386634844868735
ENSDARG00000005870	1464	0.03341288782816229
ENSDARG00000005883	3598	0.057279236276849645
ENSDARG00000005891	1907	0.03341288782816229
ENSDARG00000005894	2327	0.15274463007159905
ENSDARG00000005897	1444	0.03579952267303103
ENSDARG00000005908	3968	0.01909307875894988
ENSDARG00000005913	2459	0.05489260143198091
ENSDARG00000005915	3102	0.0477326968973747
ENSDARG00000005916	2557	0.050119331742243436
ENSDARG00000005924	2750	0.04295942720763723
ENSDARG00000005926	1575	0.02386634844868735
ENSDARG00000005927	2438	0.028639618138424822
ENSDARG00000005941	6578	0.02386634844868735
ENSDARG00000005942	2790	0.43675417661097854
ENSDARG00000005943	2299	0.13842482100238662
ENSDARG00000005945	2788	0.021479713603818614
ENSDARG00000005948	2189	0.03818615751789976
ENSDARG00000005972	2937	0.04295942720763723
ENSDARG00000005980	3660	0.021479713603818614
ENSDARG00000005989	4786	0.026252983293556086
ENSDARG00000005993	2391	0.0477326968973747
ENSDARG00000006003	2174	0.03341288782816229
ENSDARG00000006008	2180	0.18854415274463007
ENSDARG00000006010	2655	0.028639618138424822
ENSDARG00000006011	3649	0.06682577565632458
ENSDARG00000006019	3022	0.021479713603818614
ENSDARG00000006025	4934	0.026252983293556086
ENSDARG00000006029	2183	0.026252983293556086
ENSDARG00000006031	6209	0.01909307875894988
ENSDARG00000006038	2814	0.021479713603818614
ENSDARG00000006040	1751	0.02386634844868735
ENSDARG00000006044	2904	0.07159904534606205
ENSDARG00000006052	3148	0.081145584725537
ENSDARG00000006060	9736	0.05250596658711217
ENSDARG00000006062	6881	0.016706443914081145
ENSDARG00000006065	1918	0.15274463007159905
ENSDARG00000006074	3918	0.02386634844868735
ENSDARG00000006079	1485	0.21957040572792363
ENSDARG00000006092	3111	0.014319809069212411
ENSDARG00000006093	2115	0.059665871121718374
ENSDARG00000006094	7969	0.02386634844868735
ENSDARG00000006109	1009	0.4152744630071599
ENSDARG00000006110	4558	0.03579952267303103
ENSDARG00000006112	6668	0.07398568019093078
ENSDARG00000006120	2616	0.03818615751789976
ENSDARG00000006124	6384	0.014319809069212411
ENSDARG00000006125	3081	0.01909307875894988
ENSDARG00000006128	7933	0.021479713603818614
ENSDARG00000006137	1378	0.35083532219570407
ENSDARG00000006151	3085	0.26252983293556087
ENSDARG00000006169	9170	0.028639618138424822
ENSDARG00000006174	1636	0.24343675417661098
ENSDARG00000006181	2233	0.10739856801909307
ENSDARG00000006192	8585	0.016706443914081145
ENSDARG00000006196	2282	0.021479713603818614
ENSDARG00000006200	10190	0.011933174224343675
ENSDARG00000006202	6761	0.04295942720763723
ENSDARG00000006206	996	0.5751789976133651
ENSDARG00000006207	866	0.0883054892601432
ENSDARG00000006215	5581	0.01909307875894988
ENSDARG00000006219	2169	0.02386634844868735
ENSDARG00000006220	7969	0.10023866348448687
ENSDARG00000006225	1745	0.028639618138424822
ENSDARG00000006235	2311	0.021479713603818614
ENSDARG00000006240	2906	0.028639618138424822
ENSDARG00000006242	2498	0.021479713603818614
ENSDARG00000006251	4266	0.021479713603818614
ENSDARG00000006253	2321	0.0405727923627685
ENSDARG00000006257	4732	0.031026252983293555
ENSDARG00000006260	1709	0.014319809069212411
ENSDARG00000006266	4430	0.021479713603818614
ENSDARG00000006272	3052	0.04295942720763723
ENSDARG00000006279	2669	0.0405727923627685
ENSDARG00000006283	2805	0.02386634844868735
ENSDARG00000006288	3185	0.06205250596658711
ENSDARG00000006290	542	0.026252983293556086
ENSDARG00000006292	5854	0.031026252983293555
ENSDARG00000006299	8448	0.01909307875894988
ENSDARG00000006300	950	0.028639618138424822
ENSDARG00000006301	4950	0.05250596658711217
ENSDARG00000006307	5176	0.031026252983293555
ENSDARG00000006308	2453	0.1431980906921241
ENSDARG00000006314	5012	0.031026252983293555
ENSDARG00000006316	1312	0.014319809069212411
ENSDARG00000006332	3419	0.02386634844868735
ENSDARG00000006341	2555	0.4964200477326969
ENSDARG00000006345	1240	0.08591885441527446
ENSDARG00000006350	3319	0.11694510739856802
ENSDARG00000006353	5776	0.02386634844868735
ENSDARG00000006356	2406	0.43675417661097854
ENSDARG00000006368	1734	0.0883054892601432
ENSDARG00000006370	2151	0.031026252983293555
ENSDARG00000006372	1872	0.2840095465393795
ENSDARG00000006383	4941	0.19331742243436753
ENSDARG00000006385	2348	0.03818615751789976
ENSDARG00000006389	4051	0.01909307875894988
ENSDARG00000006392	1393	0.028639618138424822
ENSDARG00000006395	3331	0.01909307875894988
ENSDARG00000006396	4505	0.0954653937947494
ENSDARG00000006397	2081	0.021479713603818614
ENSDARG00000006399	1818	0.014319809069212411
ENSDARG00000006408	1599	0.02386634844868735
